"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HN05","HN05_ATTRIBUTES","HN06","HN06_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","HX05","HX05_ATTRIBUTES","HX06","HX06_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LN05","LN05_ATTRIBUTES","LN06","LN06_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","LX05","LX05_ATTRIBUTES","LX06","LX06_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MN05","MN05_ATTRIBUTES","MN06","MN06_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MX05","MX05_ATTRIBUTES","MX06","MX06_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00177238","2021-05","45.08533","-67.1205","35.1","ROBBINSTON, ME US","1.4","7","1.4",",7","12",",7","5",",7","1",",7","","","","","0",",7","0",",7","0",",7","10",",7","0",",7","","","20210507","+,,7","","","","","","","20210531",",,7","20210526",",,7","1.7",",7,07,+","","","","","34.5",",,7,31,","29.4",",7,26,","3813.2","7","  16.1",",,,7,5,2","  16.7",",,,7,5,3","  13.3",",,,7,5,5","","","","","","","207.5",",7","  18.9",",,,7,5,2","  17.8",",,,7,5,3","  13.3",",,,7,5,5","","","","","","","   7.8",",,,7,5,2","   8.9",",,,7,5,3","   8.3",",,,7,5,5","","","","","","","  10.0",",,,7,5,2","  10.6",",,,7,5,3","   8.3",",,,7,5,5","","","","","","","  11.0",",,,7,5,2","  12.2",",,,7,5,3","  10.3",",,,7,5,5","","","","","","","  13.6",",,,7,5,2","  13.4",",,,7,5,3","  10.5",",,,7,5,5","","","","","","","69.4",",,,7","","","11.68",",7","18.18",",,,7","5.18",",,,7"
"USC00177238","2021-06","45.08533","-67.1205","35.1","ROBBINSTON, ME US","58.5","7","57.1",",7","11",",7","6",",7","0",",7","","","","","0",",7","0",",7","0",",7","27",",7","4",",7","","","20210611",",,7","","","","","","","20210630",",,7","20210608","+,,7","6.1",",7,11,","","","","","24.1",",,7,30,","34.4",",7,08,+","3846.0","7","  21.7",",,,7,5,2","  22.2",",,,7,5,3","  18.9",",,,7,5,5","","","","","","","32.8",",7","  25.0",",,,7,5,2","  23.3",",,,7,5,3","  19.4",",,,7,5,5","","","","","","","  12.8",",,,7,5,2","  13.9",",,,7,5,3","  12.2",",,,7,5,5","","","","","","","  16.1",",,,7,5,2","  16.1",",,,7,5,3","  12.8",",,,7,5,5","","","","","","","  17.6",",,,7,5,2","  18.7",",,,7,5,3","  16.1",",,,7,5,5","","","","","","","  20.9",",,,7,5,2","  20.1",",,,7,5,3","  16.4",",,,7,5,5","","","","","","","70.8",",,,7","","","19.15",",7","25.90",",,,7","12.39",",,,7"
"USC00177238","2021-07","45.08533","-67.1205","35.1","ROBBINSTON, ME US","82.5","7","24.0",",7","13",",7","8",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","23",",7","0",",7","","","20210729","+,,7","20210731","+,,7","20210731","+,,7","","","20210709",",,7","20210717","+,,7","8.3",",7,29,+","0",",,7,31,+","0",",,7,31,+","59.7",",,7,09,","28.9",",7,17,+","35.1","7","  21.7",",,,7,5,2","  22.8",",,,7,5,3","  19.4",",,,7,5,5","","","","","","","35.1",",7","  24.4",",,,7,5,2","  23.3",",,,7,5,3","  20.0",",,,7,5,5","","","","","","","  15.0",",,,7,5,2","  17.2",",,,7,5,3","  17.2",",,,7,5,5","","","","","","","  17.8",",,,7,5,2","  19.4",",,,7,5,3","  17.2",",,,7,5,5","","","","","","","  18.9",",,,7,5,2","  20.3",",,,7,5,3","  18.7",",,,7,5,5","","","","","","","  21.6",",,,7,5,2","  21.3",",,,7,5,3","  18.9",",,,7,5,5","","","","","","","156.8",",,,7","0",",,,7","17.97",",7","23.05",",,,7","12.90",",,,7"
"USC00177238","2021-08","45.08533","-67.1205","35.1","ROBBINSTON, ME US","146.3","7","63.8",",7","10",",7","4",",7","1",",7","","","","","0",",7","0",",7","0",",7","29",",7","0",",7","","","20210828",",,7","","","","","","","20210805",",,7","20210825",",,7","8.9",",7,28,","","","","","42.4",",,7,05,","31.7",",7,25,","42.6","7","  22.2",",,,7,5,2","  23.3",",,,7,5,3","  21.1",",,,7,5,5","","","","","","","7.5",",7","  25.0",",,,7,5,2","  23.9",",,,7,5,3","  21.7",",,,7,5,5","","","","","","","  17.8",",,,7,5,2","  20.0",",,,7,5,3","  18.9",",,,7,5,5","","","","","","","  21.1",",,,7,5,2","  21.1",",,,7,5,3","  18.9",",,,7,5,5","","","","","","","  20.4",",,,7,5,2","  21.6",",,,7,5,3","  20.2",",,,7,5,5","","","","","","","  22.8",",,,7,5,2","  22.5",",,,7,5,3","  20.4",",,,7,5,5","","","","","","","79.8",",,,7","","","20.15",",7","25.68",",,,7","14.61",",,,7"
"USC00177238","2021-09","45.08533","-67.1205","35.1","ROBBINSTON, ME US","150.1","7","3.8",",7","10",",7","6",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","16",",7","0",",7","","","20210905",",,7","20210930","+,,7","20210930","+,,7","","","20210902",",,7","20210923",",,7","6.7",",7,05,","0",",,7,30,+","0",",,7,30,+","58.9",",,7,02,","25.6",",7,23,","111.4","7","  20.0",",,,7,5,2","  21.7",",,,7,5,3","  20.6",",,,7,5,5","","","","","","","68.8",",7","  22.2",",,,7,5,2","  22.2",",,,7,5,3","  20.6",",,,7,5,5","","","","","","","  15.6",",,,7,5,2","  17.2",",,,7,5,3","  16.7",",,,7,5,5","","","","","","","  16.7",",,,7,5,2","  17.8",",,,7,5,3","  17.2",",,,7,5,5","","","","","","","  17.1",",,,7,5,2","  18.8",",,,7,5,3","  18.0",",,,7,5,5","","","","","","","  19.1",",,,7,5,2","  19.7",",,,7,5,3","  18.3",",,,7,5,5","","","","","","","166.7",",,,7","0",",,,7","16.17",",7","20.93",",,,7","11.40",",,,7"
"USC00177238","2021-10","45.08533","-67.1205","35.1","ROBBINSTON, ME US","150.1","7","0.0",",7","8",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","6",",7","0",",7","","","20211010","+,,7","20211031","+,,7","20211031","+,,7","","","20211017",",,7","20211012",",,7","2.2",",7,10,+","0",",,7,31,+","0",",,7,31,+","19.8",",,7,17,","25.6",",7,12,","325.9","7","  14.4",",,,7,5,2","  16.7",",,,7,5,3","  16.1",",,,7,5,5","","","","","","","214.5",",7","  15.6",",,,7,5,2","  17.2",",,,7,5,3","  16.7",",,,7,5,5","","","","","","","   8.9",",,,7,5,2","  10.6",",,,7,5,3","  11.7",",,,7,5,5","","","","","","","  10.0",",,,7,5,2","  11.1",",,,7,5,3","  11.7",",,,7,5,5","","","","","","","  12.0",",,,7,5,2","  13.8",",,,7,5,3","  13.9",",,,7,5,5","","","","","","","  13.5",",,,7,5,2","  14.6",",,,7,5,3","  14.1",",,,7,5,5","","","","","","","48.5",",,,7","0",",,,7","11.41",",7","16.29",",,,7","6.54",",,,7"
"USC00177238","2021-11","45.08533","-67.1205","35.1","ROBBINSTON, ME US","150.1","7","0.0",",7","13",",7","12",",7","2",",7","","","","","0",",7","20",",7","3",",7","0",",7","0",",7","","","20211130",",,7","","","","","","","20211101",",,7","20211109",",,7","-7.8",",7,30,","","","","","32.0",",,7,01,","17.8",",7,09,","762.9","7","  10.0",",,,7,5,2","  11.7","1,,,7,5,3","  11.7","1,,,7,5,5","","","","","","","437.0",",7","  11.7",",,,7,5,2","  12.2","1,,,7,5,3","  11.7","1,,,7,5,5","","","","","","","   2.2",",,,7,5,2","   3.9","1,,,7,5,3","   5.0","1,,,7,5,5","","","","","","","   2.8",",,,7,5,2","   3.9","1,,,7,5,3","   5.0","1,,,7,5,5","","","","","","","   5.1",",,,7,5,2","   6.4","1,,,7,5,3","   7.8","1,,,7,5,5","","","","","","","   6.4",",,,7,5,2","   7.2","1,,,7,5,3","   8.0","1,,,7,5,5","","","","","","","156.2",",,,7","","","3.77",",7","8.47",",,,7","-0.94",",,,7"
"USC00177238","2021-12","45.08533","-67.1205","35.1","ROBBINSTON, ME US","150.1","7","0.0",",7","18",",7","10",",7","0",",7","22",",7","3",",7","0",",7","29",",7","14",",7","0",",7","0",",7","","","20211224",",,7","20211219","+,,7","20211208",",,7","","","20211222",",,7","20211212","+,,7","-15.0",",7,24,","76",",,7,19,+","66",",,7,08,","24.9",",,7,22,","13.9",",7,12,+","1391.2","7","   2.8",",,,7,5,2","   3.3",",,,7,5,3","   4.4",",,,7,5,5","","","","","","","628.3",",7","   2.8",",,,7,5,2","   3.9",",,,7,5,3","   5.0",",,,7,5,5","","","","","","","   0.0",",,,7,5,2","   0.6",",,,7,5,3","   1.7",",,,7,5,5","","","","","","","   0.0",",,,7,5,2","   0.6",",,,7,5,3","   1.7",",,,7,5,5","","","","","","","   0.7",",,,7,5,2","   1.5",",,,7,5,3","   2.6",",,,7,5,5","","","","","","","   1.0",",,,7,5,2","   1.7",",,,7,5,3","   2.7",",,,7,5,5","","","","","","","100.3",",,,7","290",",,,7","-1.93",",7","2.53",",,,7","-6.40",",,,7"
"USC00177238","2022-01","45.08533","-67.1205","35.1","ROBBINSTON, ME US","0.0","7","0.0",",7","15",",7","8",",7","3",",7","28","1,7","7",",7","12",",7","31",",7","21",",7","0",",7","0",",7","","","20220127",",,7","20220130",",1,7","20220129",",,7","","","20220117",",,7","20220105",",,7","-25.0",",7,27,","483","1,,7,30,","386",",,7,29,","36.3",",,7,17,","8.9",",7,05,","2229.2","7","   0.0",",,,7,5,2","   1.7",",,,7,5,5","","","","","","","","","838.0",",7","   0.0",",,,7,5,2","   1.7",",,,7,5,5","","","","","","","","","   0.0",",,,7,5,2","   1.1",",,,7,5,5","","","","","","","","","   0.0",",,,7,5,2","   1.1",",,,7,5,5","","","","","","","","","   0.0",",,,7,5,2","   1.2",",,,7,5,5","","","","","","","","","   0.0",",,,7,5,2","   1.3",",,,7,5,5","","","","","","","","","134.2",",,,7","998",",,,7","-8.70",",7","-2.71",",,,7","-14.69",",,,7"
"USC00177238","2022-02","45.08533","-67.1205","35.1","ROBBINSTON, ME US","0.0","7","0.0",",7","16",",7","9",",7","2",",7","28",",7","4",",7","5",",7","26",",7","13",",7","0",",7","0",",7","","","20220226",",,7","20220206","+,,7","20220204",",,7","","","20220204",",,7","20220223",",,7","-20.6",",7,26,","483",",,7,06,+","132",",,7,04,","31.5",",,7,04,","17.2",",7,23,","2855.2","7","   0.6",",,,7,5,2","   1.1",",,,7,5,5","","","","","","","","","626.0",",7","   0.6",",,,7,5,2","   1.1",",,,7,5,3","   1.1",",,,7,5,5","","","","","","","   0.0",",,,7,5,2","   0.6",",,,7,5,5","","","","","","","","","   0.0",",,,7,5,2","   0.6",",,,7,5,3","   0.6",",,,7,5,5","","","","","","","   0.3",",,,7,5,2","   1.0",",,,7,5,5","","","","","","","","","   0.4",",,,7,5,2","   0.6",",,,7,5,3","   1.0",",,,7,5,5","","","","","","","138.8",",,,7","420",",,,7","-4.03",",7","1.70",",,,7","-9.75",",,,7"
"USC00177238","2022-03","45.08533","-67.1205","35.1","ROBBINSTON, ME US","0.0","7","0.0",",7","17",",7","10",",7","0",",7","15",",7","3",",7","2",",7","25",",7","5",",7","0",",7","0",",7","","","20220304",",,7","20220304","+,,7","20220328",",,7","","","20220325",",,7","20220318",",,7","-20.0",",7,04,","152",",,7,04,+","58",",,7,28,","18.3",",,7,25,","17.8",",7,18,","3406.4","7","   2.2","3,,,7,5,2","   2.2","3,,,7,5,3","   1.1","3,,,7,5,5","","","","","","","551.2",",7","   3.3","3,,,7,5,2","   2.8","3,,,7,5,3","   1.1","3,,,7,5,5","","","","","","","   0.0","3,,,7,5,2","   0.6","3,,,7,5,3","   0.6","3,,,7,5,5","","","","","","","   0.0","3,,,7,5,2","   0.6","3,,,7,5,3","   0.6","3,,,7,5,5","","","","","","","   0.6","3,,,7,5,2","   0.8","3,,,7,5,3","   0.6","3,,,7,5,5","","","","","","","   1.0","3,,,7,5,2","   0.9","3,,,7,5,3","   0.6","3,,,7,5,5","","","","","","","97.1",",,,7","177",",,,7","0.55",",7","5.54",",,,7","-4.44",",,,7"
"USC00177238","2022-04","45.08533","-67.1205","35.1","ROBBINSTON, ME US","0.0","7","0.0",",7","17",",7","10",",7","2",",7","","","","","0",",7","13",",7","0",",7","0",",7","0",",7","","","20220406",",,7","","","","","","","20220419",",,7","20220416","+,,7","-3.3",",7,06,","","","","","85.1",",,7,19,","15.0",",7,16,+","3779.0","7","   8.3",",,,7,5,2","   7.8",",,,7,5,3","   6.7",",,,7,5,5","","","","","","","372.6",",7","  10.6",",,,7,5,2","   8.9",",,,7,5,3","   6.7",",,,7,5,5","","","","","","","   2.2",",,,7,5,2","   2.2",",,,7,5,3","   1.1",",,,7,5,5","","","","","","","   4.4",",,,7,5,2","   4.4",",,,7,5,3","   1.7",",,,7,5,5","","","","","","","   5.7",",,,7,5,2","   5.8",",,,7,5,3","   4.6",",,,7,5,5","","","","","","","   8.1",",,,7,5,2","   6.9",",,,7,5,3","   4.8",",,,7,5,5","","","","","","","189.0",",,,7","","","5.91",",7","11.02",",,,7","0.81",",,,7"
"USC00177238","2022-05","45.08533","-67.1205","35.1","ROBBINSTON, ME US","6.4","7","6.4",",7","15",",7","7",",7","0",",7","","","","","0",",7","5",",7","0",",7","9",",7","0",",7","","","20220507",",,7","","","","","","","20220531",",,7","20220514",",,7","-1.7",",7,07,","","","","","19.8",",,7,31,","31.1",",7,14,","3977.2","7","  16.7",",,,7,5,2","  16.7",",,,7,5,3","  13.9",",,,7,5,5","","","","","","","198.2",",7","  19.4",",,,7,5,2","  17.8",",,,7,5,3","  13.9",",,,7,5,5","","","","","","","   7.8",",,,7,5,2","   7.8",",,,7,5,3","   6.7",",,,7,5,5","","","","","","","   9.4",",,,7,5,2","   8.3",",,,7,5,3","   6.7",",,,7,5,5","","","","","","","  12.1",",,,7,5,2","  12.4",",,,7,5,3","  10.2",",,,7,5,5","","","","","","","  14.9",",,,7,5,2","  13.7",",,,7,5,3","  10.5",",,,7,5,5","","","","","","","64.6",",,,7","","","12.14",",7","18.81",",,,7","5.48",",,,7"
"USC00177238","2022-06","45.08533","-67.1205","35.1","ROBBINSTON, ME US","14.5","7","8.1",",7","11",",7","8",",7","0",",7","","","","","0",",7","0",",7","0",",7","17",",7","0",",7","","","20220601",",,7","","","","","","","20220619",",,7","20220625",",,7","3.3",",7,01,","","","","","25.1",",,7,19,","30.0",",7,25,","4060.0","7","  19.4",",,,7,5,2","  19.4",",,,7,5,3","  16.7",",,,7,5,5","","","","","","","82.8",",7","  22.2",",,,7,5,2","  21.1",",,,7,5,3","  17.2",",,,7,5,5","","","","","","","  15.0",",,,7,5,2","  15.6",",,,7,5,3","  13.9",",,,7,5,5","","","","","","","  16.7",",,,7,5,2","  16.7",",,,7,5,3","  13.9",",,,7,5,5","","","","","","","  16.9",",,,7,5,2","  17.3",",,,7,5,3","  14.8",",,,7,5,5","","","","","","","  19.7",",,,7,5,2","  18.6",",,,7,5,3","  15.0",",,,7,5,5","","","","","","","93.7",",,,7","","","15.85",",7","21.67",",,,7","10.02",",,,7"
"USC00177238","2022-07","45.08533","-67.1205","35.1","ROBBINSTON, ME US","99.9","7","85.4",",7","11",",7","6",",7","1",",7","","","","","0",",7","0",",7","0",",7","30",",7","2",",7","","","20220710",",,7","","","","","","","20220719",",,7","20220723","+,,7","8.3",",7,10,","","","","","36.3",",,7,19,","32.2",",7,23,+","5.8","7","  22.2",",,,7,5,2","  22.2",",,,7,5,3","  20.0",",,,7,5,5","","","","","","","5.8",",7","  25.0",",,,7,5,2","  23.3",",,,7,5,3","  20.0",",,,7,5,5","","","","","","","  17.8",",,,7,5,2","  18.9",",,,7,5,3","  16.7",",,,7,5,5","","","","","","","  21.1",",,,7,5,2","  20.0",",,,7,5,3","  17.2",",,,7,5,5","","","","","","","  20.1",",,,7,5,2","  20.5",",,,7,5,3","  18.1",",,,7,5,5","","","","","","","  23.0",",,,7,5,2","  21.8",",,,7,5,3","  18.3",",,,7,5,5","","","","","","","75.7",",,,7","","","20.90",",7","27.58",",,,7","14.23",",,,7"
"USC00177238","2022-08","45.08533","-67.1205","35.1","ROBBINSTON, ME US","168.6","7","68.7",",7","12",",7","8",",7","1",",7","","","","","0",",7","0",",7","0",",7","25",",7","1",",7","","","20220828",",,7","","","","","","","20220817",",,7","20220807",",,7","9.4",",7,28,","","","","","40.6",",,7,17,","35.0",",7,07,","15.9","7","  22.8","1,,,7,5,2","  22.8","1,,,7,5,3","  20.0","1,,,7,5,5","","","","","","","10.1",",7","  25.6","1,,,7,5,2","  25.0","1,,,7,5,3","  20.6","1,,,7,5,5","","","","","","","  18.9","1,,,7,5,2","  20.0","1,,,7,5,3","  18.3","1,,,7,5,5","","","","","","","  20.6","1,,,7,5,2","  20.6","1,,,7,5,3","  18.3","1,,,7,5,5","","","","","","","  20.5","1,,,7,5,2","  21.0","1,,,7,5,3","  19.2","1,,,7,5,5","","","","","","","  22.9","1,,,7,5,2","  22.2","1,,,7,5,3","  19.4","1,,,7,5,5","","","","","","","120.7",",,,7","","","20.22",",7","25.10",",,,7","15.34",",,,7"
"USC00177238","2022-09","45.08533","-67.1205","35.1","ROBBINSTON, ME US","179.8","7","11.2",",7","10",",7","8",",7","2",",7","","","","","0",",7","0",",7","0",",7","13",",7","0",",7","","","20220930",",,7","","","","","","","20220920",",,7","20220912","+,,7","3.3",",7,30,","","","","","72.9",",,7,20,","27.8",",7,12,+","106.5","7","  19.4",",,,7,5,2","  20.0",",,,7,5,3","  18.9",",,,7,5,5","","","","","","","90.6",",7","  21.7",",,,7,5,2","  21.1",",,,7,5,3","  18.9",",,,7,5,5","","","","","","","  13.9",",,,7,5,2","  15.0",",,,7,5,3","  14.4",",,,7,5,5","","","","","","","  15.6",",,,7,5,2","  15.6",",,,7,5,3","  14.4",",,,7,5,5","","","","","","","  16.8",",,,7,5,2","  17.7",",,,7,5,3","  16.6",",,,7,5,5","","","","","","","  18.7",",,,7,5,2","  18.7",",,,7,5,3","  16.8",",,,7,5,5","","","","","","","190.9",",,,7","","","15.69",",7","20.87",",,,7","10.50",",,,7"
"USC00177238","2022-10","45.08533","-67.1205","35.1","ROBBINSTON, ME US","179.8","7","0.0",",7","10",",7","7",",7","2",",7","0",",7","0",",7","0",",7","8",",7","0",",7","1",",7","0",",7","","","20221029",",,7","20221031","+,,7","20221031","+,,7","","","20221024",",,7","20221006",",,7","-1.1",",7,29,","0",",,7,31,+","0",",,7,31,+","52.1",",,7,24,","21.7",",7,06,","329.5","7","  14.4",",,,7,5,2","  15.0",",,,7,5,3","  14.4",",,,7,5,5","","","","","","","223.0",",7","  15.6",",,,7,5,2","  15.6",",,,7,5,3","  14.4",",,,7,5,5","","","","","","","  10.0",",,,7,5,2","  11.1",",,,7,5,3","  11.7",",,,7,5,5","","","","","","","  11.1",",,,7,5,2","  12.2",",,,7,5,3","  12.2",",,,7,5,5","","","","","","","  12.3",",,,7,5,2","  13.2",",,,7,5,3","  12.7",",,,7,5,5","","","","","","","  13.7",",,,7,5,2","  14.2",",,,7,5,3","  12.9",",,,7,5,5","","","","","","","150.5",",,,7","0",",,,7","11.14",",7","16.97",",,,7","5.30",",,,7"
"USC00177238","2022-11","45.08533","-67.1205","35.1","ROBBINSTON, ME US","179.8","7","0.0",",7","10",",7","8",",7","2",",7","","","","","0",",7","19",",7","0",",7","3",",7","0",",7","","","20221124","+,,7","","","","","","","20221112",",,7","20221106","+,,7","-8.3",",7,24,+","","","","","41.4",",,7,12,","22.8",",7,06,+","742.1","7","  12.2",",,,7,5,2","  12.2",",,,7,5,3","  11.1",",,,7,5,5","","","","","","","412.6",",7","  13.3",",,,7,5,2","  12.8",",,,7,5,3","  11.7",",,,7,5,5","","","","","","","   2.2",",,,7,5,2","   3.3",",,,7,5,3","   4.4",",,,7,5,5","","","","","","","   3.3",",,,7,5,2","   3.9",",,,7,5,3","   5.0",",,,7,5,5","","","","","","","   6.8",",,,7,5,2","   7.6",",,,7,5,3","   8.3",",,,7,5,5","","","","","","","   8.0",",,,7,5,2","   8.4",",,,7,5,3","   8.7",",,,7,5,5","","","","","","","147.4",",,,7","","","4.58",",7","9.48",",,,7","-0.32",",,,7"
"USC00177238","2022-12","45.08533","-67.1205","35.1","ROBBINSTON, ME US","179.8","7","0.0",",7","14",",7","9",",7","2",",7","","","","","0",",7","27",",7","9",",7","0",",7","0",",7","","","20221228",",,7","","","","","","","20221223",",,7","20221223","+,,7","-10.6",",7,28,","","","","","44.7",",,7,23,","12.2",",7,23,+","1322.8","7","   5.0",",,,7,5,2","   5.0",",,,7,5,3","   4.4",",,,7,5,5","","","","","","","580.7",",7","   6.1",",,,7,5,2","   5.6",",,,7,5,3","   4.4",",,,7,5,5","","","","","","","   1.1",",,,7,5,2","   1.7",",,,7,5,3","   2.2",",,,7,5,5","","","","","","","   1.1",",,,7,5,2","   1.7",",,,7,5,3","   2.2",",,,7,5,5","","","","","","","   1.9",",,,7,5,2","   2.4",",,,7,5,3","   3.1",",,,7,5,5","","","","","","","   2.5",",,,7,5,2","   2.8",",,,7,5,3","   3.2",",,,7,5,5","","","","","","","159.9",",,,7","","","-0.40",",7","3.34",",,,7","-4.14",",,,7"
"USC00177238","2023-01","45.08533","-67.1205","35.1","ROBBINSTON, ME US","0.0","7","0.0",",7","20",",7","11",",7","4",",7","25","4,7","","","0",",7","30",",7","15",",7","0",",7","0",",7","","","20230131",",,7","20230123",",4,7","","","","","20230126",",,7","20230113",",,7","-13.9",",7,31,","305","4,,7,23,","","","53.1",",,7,26,","10.6",",7,13,","1957.1","7","   1.7",",,,7,5,2","   1.7",",,,7,5,3","   2.2",",,,7,5,5","","","","","","","634.3",",7","   2.8",",,,7,5,2","   2.2",",,,7,5,3","   2.2",",,,7,5,5","","","","","","","   1.1",",,,7,5,2","   1.1",",,,7,5,3","   1.1",",,,7,5,5","","","","","","","   1.1",",,,7,5,2","   1.1",",,,7,5,3","   1.1",",,,7,5,5","","","","","","","   1.2",",,,7,5,2","   1.3",",,,7,5,3","   1.7",",,,7,5,5","","","","","","","   1.3",",,,7,5,2","   1.3",",,,7,5,3","   1.8",",,,7,5,5","","","","","","","235.6",",,,7","","","-2.13",",7","1.41",",,,7","-5.67",",,,7"
"USC00177238","2023-02","45.08533","-67.1205","35.1","ROBBINSTON, ME US","0.0","7","0.0",",7","12",",7","5",",7","0",",7","28",",7","","","6",",7","26",",7","11",",7","0",",7","0",",7","","","20230204",",,7","20230228",",,7","","","","","20230210",",,7","20230216",",,7","-28.3",",7,04,","305",",,7,28,","","","11.9",",,7,10,","12.8",",7,16,","2622.3","7","   1.1",",,,7,5,2","   1.1",",,,7,5,3","","","","","","","","","665.2",",7","   1.1",",,,7,5,2","   1.1",",,,7,5,3","","","","","","","","","   0.6",",,,7,5,2","   0.6",",,,7,5,3","","","","","","","","","   0.6",",,,7,5,2","   0.6",",,,7,5,3","","","","","","","","","   0.7",",,,7,5,2","   1.1",",,,7,5,3","","","","","","","","","   0.7",",,,7,5,2","   1.1",",,,7,5,3","","","","","","","","","47.1",",,,7","","","-5.42",",7","0.08",",,,7","-10.93",",,,7"
"USC00177238","2023-03","45.08533","-67.1205","35.1","ROBBINSTON, ME US","0.0","7","0.0",",7","13",",7","6",",7","1",",7","31",",7","","","0",",7","29",",7","1",",7","0",",7","0",",7","","","20230304","+,,7","20230302",",,7","","","","","20230323",",,7","20230317",",,7","-9.4",",7,04,+","533",",,7,02,","","","26.2",",,7,23,","10.6",",7,17,","3158.7","7","   1.1",",,,7,5,3","   1.1",",,,7,5,5","","","","","","","","","536.4",",7","   1.1",",,,7,5,3","   1.1",",,,7,5,5","","","","","","","","","   1.1",",,,7,5,3","   0.6",",,,7,5,5","","","","","","","","","   1.1",",,,7,5,3","   0.6",",,,7,5,5","","","","","","","","","   1.1",",,,7,5,3","   1.0",",,,7,5,5","","","","","","","","","   1.1",",,,7,5,3","   1.0",",,,7,5,5","","","","","","","","","85.9",",,,7","","","1.03",",7","5.38",",,,7","-3.32",",,,7"
"USC00177238","2023-04","45.08533","-67.1205","35.1","ROBBINSTON, ME US","0.0","7","0.0","1,7","8","1,7","6","1,7","0","1,7","","","","","0","1,7","12","1,7","0","1,7","2","1,7","0","1,7","","","20230403",",1,7","","","","","","","20230418",",1,7","20230413","+,1,7","-5.0","1,7,03,","","","","","17.5","1,,7,18,","21.1","1,7,13,+","3494.8","7","   9.4","2,,,7,5,2","   9.4","2,,,7,5,3","   7.2","2,,,7,5,5","","","","","","","336.1","1,7","  11.1","2,,,7,5,2","  10.0","2,,,7,5,3","   7.8","2,,,7,5,5","","","","","","","   0.6","2,,,7,5,2","   1.1","2,,,7,5,3","   0.6","2,,,7,5,5","","","","","","","   0.6","2,,,7,5,2","   1.1","2,,,7,5,3","   0.6","2,,,7,5,5","","","","","","","   5.6","2,,,7,5,2","   5.6","2,,,7,5,3","   4.2","2,,,7,5,5","","","","","","","   7.3","2,,,7,5,2","   6.4","2,,,7,5,3","   4.5","2,,,7,5,5","","","","","","","61.7","1,,,7","","","6.74","1,7","12.18","1,,,7","1.30","1,,,7"
